Gene,IFNa,IFNg,celltype_level,subset
PPP1CB,-0.328475064,-0.537136505,L2,Monocyte
NPL,0.327328101,-0.943724859,L2,Monocyte
FAM13A,-0.326554328,-0.805393605,L2,Monocyte
CD99,0.32647429,-0.759103593,L2,Monocyte
ACP5,-0.324748586,-0.459435622,L2,Monocyte
MVP,0.324442583,0.760687177,L2,Monocyte
PPARD,-0.323676486,-0.574483409,L2,Monocyte
CALM2,-0.322275945,0.014286272,L2,Monocyte
MEF2C,-0.32171289,-0.506583272,L2,Monocyte
SCPEP1,0.319271951,0.896895079,L2,Monocyte
FCER1G,0.319126107,0.529199863,L2,Monocyte
REL,-0.316341155,-0.86482627,L2,Monocyte
TNFRSF11A,-0.315673916,-1.280699472,L2,Monocyte
CTDSP1,-0.315146831,-0.583198607,L2,Monocyte
SEC62,-0.31480492,-0.838238555,L2,Monocyte
NLRC4,-0.313830941,-0.804467615,L2,Monocyte
SELPLG,0.311758421,1.308963428,L2,Monocyte
LYZ,-0.311689158,1.180236336,L2,Monocyte
ST3GAL2,-0.309581226,-0.806723814,L2,Monocyte
B4GALT5,0.309116973,0.964596459,L2,Monocyte
NDUFV1,-0.308168755,-0.188351704,L2,Monocyte
MX2,0.307746116,-0.789414571,L2,Monocyte
NLRC5,0.306961394,0.845774427,L2,Monocyte
VAMP8,-0.306282395,0.472619535,L2,Monocyte
MEF2D,-0.305367394,-0.826547124,L2,Monocyte
FHL3,-0.304448801,-0.691548079,L2,Monocyte
NIBAN1,0.304304599,0.450040151,L2,Monocyte
RHOU,-0.303717144,0.837025469,L2,Monocyte
CAST,0.303387846,0.772723082,L2,Monocyte
OGFRL1,-0.302603529,-0.917534351,L2,Monocyte
SFT2D2,-0.3025339,0.837699039,L2,Monocyte
CCRL2,0.302528611,0.487341693,L2,Monocyte
NUMA1,-0.302102389,-0.709779465,L2,Monocyte
CIITA,-0.300734629,1.406788323,L2,Monocyte
FGD4,-0.300145479,-0.733058856,L2,Monocyte
GAS6,0.298932731,0.588038565,L2,Monocyte
SLC15A4,0.298880651,0.809542692,L2,Monocyte
PLEK,0.298763384,0.881006288,L2,Monocyte
HCLS1,-0.29874371,-0.526253363,L2,Monocyte
NRP1,-0.297640952,-0.676291898,L2,Monocyte
EMP1,0.295426566,-0.74313867,L2,Monocyte
HGSNAT,-0.293045279,-0.437419458,L2,Monocyte
TANK,0.292347263,0.42529445,L2,Monocyte
CAMK1,-0.289730198,-0.845902007,L2,Monocyte
TAPBP,0.288451453,0.842134504,L2,Monocyte
IL18BP,-0.287796176,1.592498037,L2,Monocyte
SOCS1,0.287686494,4.058240221,L2,Monocyte
SRA1,-0.283120904,-0.632661529,L2,Monocyte
SLC20A1,0.282852981,0.621922455,L2,Monocyte
UBE2D1,0.281840174,0.383855777,L2,Monocyte
CDCP1,-0.281743414,0.648542367,L2,Monocyte
APBB3,-0.281029272,-1.077495609,L2,Monocyte
RNF149,-0.280841576,0.721639637,L2,Monocyte
PDCD1LG2,0.277883862,1.11256011,L2,Monocyte
PAPSS1,-0.276840656,-0.526872069,L2,Monocyte
NUCB1,0.27659488,1.031024967,L2,Monocyte
RCBTB2,-0.275196792,-0.945129903,L2,Monocyte
S100A6,0.274244693,1.005786172,L2,Monocyte
WNK1,-0.273257139,-0.434831619,L2,Monocyte
RAB12,0.272582577,0.477817825,L2,Monocyte
JAKMIP2,-0.271011712,-1.335489402,L2,Monocyte
CLEC4A,-0.268089626,-0.811923521,L2,Monocyte
GLRX,0.267982129,0.532217225,L2,Monocyte
HSPA8,0.266513568,1.33452436,L2,Monocyte
GGA1,-0.265486846,-0.58665665,L2,Monocyte
TNFAIP2,0.264128363,1.547647329,L2,Monocyte
KDM1B,0.262808162,0.942947763,L2,Monocyte
IGFLR1,-0.258361022,0.489488863,L2,Monocyte
SEPTIN4,0.257552345,1.477811005,L2,Monocyte
C5AR1,-0.257298478,-1.988396691,L2,Monocyte
FMN1,-0.256270756,-0.826862362,L2,Monocyte
BTN3A1,0.254342177,0.517530585,L2,Monocyte
HOMER3,-0.252489108,-1.003201767,L2,Monocyte
ASGR2,0.252422962,0.5276325,L2,Monocyte
BAZ2B,-0.251081205,-0.577740463,L2,Monocyte
IL15,0.250593662,0.451354404,L2,Monocyte
LIMD1,-0.247012947,0.681558153,L2,Monocyte
MACF1,-0.246837994,-0.443291643,L2,Monocyte
FOXP1,-0.245784987,-0.46775927,L2,Monocyte
PLD3,-0.245753637,-1.252943831,L2,Monocyte
PTTG1IP,0.245118906,0.442149739,L2,Monocyte
PGPEP1,-0.24313808,-0.405217665,L2,Monocyte
LACTB,0.242747649,0.539672943,L2,Monocyte
EPB41L3,-0.242727711,-0.453447826,L2,Monocyte
PSMF1,0.242398847,0.690232718,L2,Monocyte
ADAM10,-0.242182104,-0.490560863,L2,Monocyte
GBP2,0.240105016,2.037893395,L2,Monocyte
BLOC1S1,0.237656104,0.570465831,L2,Monocyte
HERPUD1,-0.237468609,0.631532158,L2,Monocyte
OAZ2,-0.236016754,-0.868076173,L2,Monocyte
DCK,0.233565648,0.776370952,L2,Monocyte
RIPK2,0.231071174,0.587345042,L2,Monocyte
PSTPIP2,-0.231028637,1.594678914,L2,Monocyte
CNDP2,0.229556325,1.227975081,L2,Monocyte
TET2,-0.229270967,-0.576508243,L2,Monocyte
NISCH,-0.227981926,-0.59504503,L2,Monocyte
FOXO3,-0.227494482,-0.681163772,L2,Monocyte
DOK2,-0.225659891,-0.443081734,L2,Monocyte
RABGGTA,0.22240047,0.473182984,L2,Monocyte
TRIB1,-0.219254436,-0.436307556,L2,Monocyte
PALM2-AKAP2,0.219021376,1.593498023,L2,Monocyte
DTNBP1,0.212560644,0.390911117,L2,Monocyte
CRYL1,-0.212102273,-0.540646231,L2,Monocyte
DNPEP,0.21064514,0.526803545,L2,Monocyte
SLC12A7,0.209947204,0.570107531,L2,Monocyte
VOPP1,0.207457847,1.118790229,L2,Monocyte
PFKP,0.205508169,1.021357373,L2,Monocyte
TTYH2,-0.205419831,-0.532960227,L2,Monocyte
GALC,-0.205007414,-0.663898137,L2,Monocyte
RAPGEF2,0.204813409,1.105060078,L2,Monocyte
WDTC1,-0.204347467,-0.70181952,L2,Monocyte
CD14,0.20218381,-2.978128748,L2,Monocyte
TTYH3,0.197052481,-1.074564373,L2,Monocyte
SFMBT2,-0.196254229,0.762691873,L2,Monocyte
TAGLN,0.195677584,0.441095678,L2,Monocyte
APOL6,0.195556853,1.507254945,L2,Monocyte
ARNTL2,0.19264742,0.76219437,L2,Monocyte
H1F0,-0.192392878,-1.172320887,L2,Monocyte
ASCL2,0.19034408,1.272386554,L2,Monocyte
PRRG4,0.189699039,0.443851424,L2,Monocyte
SERPINA1,0.189469457,1.212830563,L2,Monocyte
PLPPR2,-0.187849942,-0.790153627,L2,Monocyte
PNPLA6,-0.187350333,-0.474341915,L2,Monocyte
RUFY3,0.185599944,0.70943266,L2,Monocyte
GPR162,-0.184959338,-0.726938933,L2,Monocyte
NCOR1,-0.184957519,-0.471027872,L2,Monocyte
CCDC88A,-0.184535452,-0.617307321,L2,Monocyte
RNF130,-0.184522873,-0.545697588,L2,Monocyte
PPA1,0.184387081,0.713506054,L2,Monocyte
DESI1,0.184140743,0.419694065,L2,Monocyte
TBC1D1,0.183820091,0.761164615,L2,Monocyte
TIMP1,0.183162652,-1.101770263,L2,Monocyte
CEBPD,-0.182579207,-1.178151059,L2,Monocyte
MAP4,0.182017413,0.612632965,L2,Monocyte
AKIRIN2,0.18131677,0.555730816,L2,Monocyte
DMXL2,-0.180130035,-0.835164047,L2,Monocyte
PHC2,-0.179578322,-0.448976504,L2,Monocyte
CEPT1,0.178979503,-0.408496592,L2,Monocyte
CREM,-0.178652904,-0.59723648,L2,Monocyte
SASH1,0.177520031,0.557967213,L2,Monocyte
GASK1B,-0.177100218,-0.89143022,L2,Monocyte
TLR8,0.176240391,0.458240894,L2,Monocyte
PRR5L,0.174932964,0.799226362,L2,Monocyte
MCOLN1,0.174545666,-0.494105811,L2,Monocyte
EEPD1,-0.173467409,-1.180221401,L2,Monocyte
LPCAT2,-0.173129808,0.707419012,L2,Monocyte
ERF,-0.172785836,-0.387803909,L2,Monocyte
FCGR3A,0.170195057,-0.939733873,L2,Monocyte
FRRS1,0.169662851,0.45658024,L2,Monocyte
FAM241A,0.169612189,1.263606867,L2,Monocyte
SUSD6,0.169278546,0.492831752,L2,Monocyte
DECR1,0.169186633,0.51523101,L2,Monocyte
ALAS1,0.16904453,0.602768541,L2,Monocyte
GM2A,0.169032414,1.596454496,L2,Monocyte
TDP2,0.168965216,-0.467524047,L2,Monocyte
SWAP70,-0.168341489,-0.83537311,L2,Monocyte
RALB,0.167647266,0.717799494,L2,Monocyte
PER1,-0.167185868,-0.448801794,L2,Monocyte
WDFY3,-0.165290177,-0.347919301,L2,Monocyte
RGS3,0.165273819,0.592178118,L2,Monocyte
PMP22,0.165163777,-0.501199008,L2,Monocyte
ZMYM2,-0.163502187,-0.482959533,L2,Monocyte
HELB,0.161009409,0.679030366,L2,Monocyte
ZNF331,-0.160849265,-0.419350119,L2,Monocyte
AHR,0.160537153,-0.987715555,L2,Monocyte
CASP10,0.159799265,0.646042093,L2,Monocyte
SLC36A1,0.159798139,-0.458527709,L2,Monocyte
IGF2R,-0.159106483,0.77601485,L2,Monocyte
LEPROTL1,0.159102891,0.561602776,L2,Monocyte
DEF6,-0.158724066,-0.404912232,L2,Monocyte
LBR,-0.158449101,-0.362172919,L2,Monocyte
CASP7,0.157638629,0.500280499,L2,Monocyte
RANGAP1,0.15760651,0.345846961,L2,Monocyte
CCDC50,0.156983002,0.588598079,L2,Monocyte
NCF4,0.155802697,0.422701978,L2,Monocyte
COMT,-0.155652728,-0.521962322,L2,Monocyte
ABCA1,-0.154496565,-0.779835993,L2,Monocyte
ICAM1,0.153960883,0.684249671,L2,Monocyte
CSF2RB,0.15331426,1.529123764,L2,Monocyte
ARHGAP18,-0.152967116,-0.454972913,L2,Monocyte
RMC1,0.151550266,0.520930133,L2,Monocyte
NEK6,-0.151168504,-0.680226555,L2,Monocyte
SEMA4D,-0.14949628,0.807487116,L2,Monocyte
SGPL1,-0.149482054,-0.729506448,L2,Monocyte
TNFRSF14,0.149221349,0.407563223,L2,Monocyte
LPGAT1,-0.14874425,0.770725745,L2,Monocyte
BAZ1A,0.148139343,0.748006853,L2,Monocyte
DUSP6,-0.148053553,-0.591603624,L2,Monocyte
PLA2G15,-0.147664176,-0.321801065,L2,Monocyte
EMILIN2,-0.147575874,-0.51432947,L2,Monocyte
UBAC2,-0.146393548,-0.376013336,L2,Monocyte
FCHO2,-0.14602142,-0.570627724,L2,Monocyte
PSME1,0.145082355,1.002823916,L2,Monocyte
KDM7A,0.144489711,0.415408408,L2,Monocyte
GNAQ,-0.143273338,-0.466924947,L2,Monocyte
PSMC2,0.140142279,0.34237598,L2,Monocyte
DDX60L,0.139885149,-0.448050422,L2,Monocyte
HAVCR2,0.138954208,-0.666996228,L2,Monocyte
CERS2,-0.137590531,-0.806191137,L2,Monocyte
TNRC18,-0.137038708,-0.398923822,L2,Monocyte
SAT1,0.137019283,-0.331467893,L2,Monocyte
ARL4C,-0.136646208,-0.596090596,L2,Monocyte
TNFSF13,-0.136446233,0.844859386,L2,Monocyte
PITPNM1,-0.134192514,-0.633339742,L2,Monocyte
CD163,0.133941137,-2.317049198,L2,Monocyte
GPNMB,0.133588209,-1.664437317,L2,Monocyte
PNKD,0.133270372,-0.659164168,L2,Monocyte
GRAMD1B,0.132068274,0.684293569,L2,Monocyte
YPEL2,-0.130231425,-0.564000284,L2,Monocyte
SLC31A2,0.129331781,0.744507079,L2,Monocyte
PCYT1A,-0.127734056,0.89911086,L2,Monocyte
MED25,0.127480067,-0.35223376,L2,Monocyte
PDK4,-0.127369846,-1.774321164,L2,Monocyte
NCF2,0.127263983,0.789255431,L2,Monocyte
SLC1A5,-0.125643974,1.554744308,L2,Monocyte
CISH,0.124585354,0.790410498,L2,Monocyte
PAK1,-0.124367665,0.694640355,L2,Monocyte
CDC42SE2,-0.123468509,0.608060141,L2,Monocyte
IRF8,-0.122268728,1.396920132,L2,Monocyte
PRCP,-0.122263089,0.670936258,L2,Monocyte
SNX8,0.121127083,0.746182256,L2,Monocyte
SIRPA,-0.120395802,-0.836256213,L2,Monocyte
HECA,-0.120301748,-0.470476482,L2,Monocyte
TM9SF1,-0.119145618,-0.434351078,L2,Monocyte
SNX27,-0.115588281,0.45373466,L2,Monocyte
TICAM2,0.115410289,0.462073678,L2,Monocyte
NOD2,0.114690237,0.512551944,L2,Monocyte
LARP1,0.113690997,0.444622799,L2,Monocyte
SLAMF8,-0.11179485,2.219286314,L2,Monocyte
SCIMP,0.11139915,0.860560483,L2,Monocyte
LRRC8C,0.111317895,0.341193552,L2,Monocyte
CCDC88B,-0.110181892,0.584645509,L2,Monocyte
PLEKHO2,0.10993793,-0.835410955,L2,Monocyte
KCTD12,0.108544095,0.702033905,L2,Monocyte
DDX21,-0.108262106,0.531679194,L2,Monocyte
ADIPOR1,-0.108075097,-0.535237472,L2,Monocyte
MMP14,0.108002787,-0.725556429,L2,Monocyte
FPR1,0.106739453,0.451270678,L2,Monocyte
POLB,0.10639327,0.3877224,L2,Monocyte
PSMB2,0.106295147,0.358924923,L2,Monocyte
SRI,0.103795509,0.553330068,L2,Monocyte
MB21D2,-0.103049073,-0.382765443,L2,Monocyte
N4BP2L1,0.102468603,0.614145838,L2,Monocyte
BMP2K,-0.102205289,-0.597056359,L2,Monocyte
EXOC2,0.101840697,0.366555321,L2,Monocyte
RCN1,0.101005272,0.585408697,L2,Monocyte
B4GALT1,-0.100357928,-0.504283432,L2,Monocyte
TNFRSF1B,0.099248311,-1.009647863,L2,Monocyte
HNMT,-0.098085749,-0.611538735,L2,Monocyte
DAB2,-0.097635182,-0.948386032,L2,Monocyte
FUOM,-0.095216188,0.445034681,L2,Monocyte
EAF1,0.094843173,0.540124502,L2,Monocyte
ITGAL,-0.09413272,0.806891947,L2,Monocyte
CREBRF,0.093957842,-0.390832816,L2,Monocyte
TOP1,0.093927239,0.405726545,L2,Monocyte
GOLM1,0.093534373,0.996621144,L2,Monocyte
KARS,0.092842002,0.545680108,L2,Monocyte
PDIA3,0.091541318,0.735930291,L2,Monocyte
BTN3A2,0.091536757,0.521058255,L2,Monocyte
MYOF,0.090534526,1.842446894,L2,Monocyte
SNTB1,0.090348481,0.526324536,L2,Monocyte
SOCS6,-0.090295846,-0.368201959,L2,Monocyte
ATXN7,0.090093244,0.37013366,L2,Monocyte
DDX3X,-0.08916221,-0.426084151,L2,Monocyte
PSMB8,0.088434135,0.996312951,L2,Monocyte
CD84,-0.088251928,-0.987870975,L2,Monocyte
PSMA2,0.087611086,0.494269004,L2,Monocyte
DNAJC15,0.087569511,0.665288025,L2,Monocyte
JMJD1C,-0.086855696,-0.530414014,L2,Monocyte
GSTK1,-0.08658934,0.870912021,L2,Monocyte
DENND1B,0.08618237,0.784613993,L2,Monocyte
TMF1,-0.084863642,-0.43141407,L2,Monocyte
SFXN3,-0.084642535,-0.391426444,L2,Monocyte
LRRK2,-0.083894382,1.823866132,L2,Monocyte
ERO1A,0.081930411,0.601459655,L2,Monocyte
FARP2,0.081826751,0.63735694,L2,Monocyte
TIMM10,0.080610861,0.457222227,L2,Monocyte
RCSD1,-0.080534588,0.614203752,L2,Monocyte
IFNGR1,-0.080191037,-0.794512073,L2,Monocyte
PI4K2A,0.079033996,-0.694351426,L2,Monocyte
AKR1A1,0.078189182,0.481599048,L2,Monocyte
MICAL1,0.077931452,0.73301121,L2,Monocyte
VRK2,-0.077283467,0.686376109,L2,Monocyte
POMP,0.07617904,0.481268441,L2,Monocyte
DOP1A,-0.074841675,0.496214671,L2,Monocyte
SOS1,0.074675461,0.395959367,L2,Monocyte
CCSER2,0.074381697,0.35970383,L2,Monocyte
EDEM2,0.073285065,0.575053652,L2,Monocyte
C9orf72,-0.07196182,-0.876267425,L2,Monocyte
GART,0.07056284,0.563336917,L2,Monocyte
DOCK7,0.070072595,0.602884051,L2,Monocyte
CENPJ,0.069512607,0.544063189,L2,Monocyte
ATF6,-0.067243596,-0.366685827,L2,Monocyte
TRAF2,0.065992535,0.290180602,L2,Monocyte
HNRNPF,0.064897682,0.46112158,L2,Monocyte
S100A10,-0.062895272,0.797496036,L2,Monocyte
FAM168A,-0.062396562,-0.484777389,L2,Monocyte
NME2,0.062059999,0.608791352,L2,Monocyte
HEXB,0.061248779,-0.591296058,L2,Monocyte
PSME2,0.061239469,0.812981943,L2,Monocyte
CAMK2D,0.060738189,0.949360599,L2,Monocyte
PDE4B,-0.059024713,0.405079822,L2,Monocyte
LIMK2,0.055740509,1.246725824,L2,Monocyte
AP1AR,0.054671787,0.421687639,L2,Monocyte
TNFAIP3,0.054462876,0.52649279,L2,Monocyte
LAT2,-0.053508328,0.520236486,L2,Monocyte
DRAM2,0.052864291,-0.677446828,L2,Monocyte
TRPM2,0.052830097,0.572421087,L2,Monocyte
ASPHD2,0.052551141,0.692006281,L2,Monocyte
ARHGEF40,-0.05202641,-0.687886352,L2,Monocyte
ADA,0.051460655,-0.788990842,L2,Monocyte
TNF,0.050655358,0.613144425,L2,Monocyte
ZSWIM6,-0.050380727,-0.3271806,L2,Monocyte
FMNL2,0.050270565,0.757867356,L2,Monocyte
ABCC5,0.049403611,-1.114574244,L2,Monocyte
EDEM1,-0.049053328,0.521395511,L2,Monocyte
CCR2,0.04847398,1.250078049,L2,Monocyte
TMEM109,-0.047704123,1.055114833,L2,Monocyte
DAPP1,0.04739511,0.627027754,L2,Monocyte
VPS9D1,0.046494254,0.96673248,L2,Monocyte
KLF4,-0.0457094,0.7481515,L2,Monocyte
TRIM8,0.045452852,-0.578711608,L2,Monocyte
USP6NL,0.045419301,1.047518286,L2,Monocyte
DEK,0.04477453,0.497239956,L2,Monocyte
RNF115,-0.044600917,0.487781743,L2,Monocyte
PLXND1,-0.044598249,-0.70818017,L2,Monocyte
PLBD1,-0.043436045,1.123214248,L2,Monocyte
MTHFD1,0.043281883,0.474657306,L2,Monocyte
GYPC,0.04286747,0.486247042,L2,Monocyte
C19orf12,0.042266999,0.502615711,L2,Monocyte
PRPS2,0.040802029,0.508232086,L2,Monocyte
GPR183,-0.04027312,-1.558962035,L2,Monocyte
MTG1,-0.040058272,0.424855496,L2,Monocyte
SMCO4,0.038845059,1.307959568,L2,Monocyte
KDSR,0.038257813,0.485655211,L2,Monocyte
FNBP1,0.037937084,0.501479884,L2,Monocyte
CYB5R1,-0.037816211,-0.392424137,L2,Monocyte
ATP8B4,0.03625861,-0.886086246,L2,Monocyte
LPIN2,0.036105816,0.792271102,L2,Monocyte
ADGRE5,0.035130887,0.669814096,L2,Monocyte
HVCN1,-0.035038268,1.347272317,L2,Monocyte
SETD1B,-0.033598289,-0.527504242,L2,Monocyte
ZEB2,-0.033553431,-0.599002472,L2,Monocyte
MSRB1,0.033489777,0.753751529,L2,Monocyte
FAR1,-0.032889755,0.564644193,L2,Monocyte
DBNL,0.03237857,0.414837051,L2,Monocyte
RSU1,-0.030064035,1.019159148,L2,Monocyte
TBC1D2B,-0.029585304,0.37106582,L2,Monocyte
PPARGC1B,0.027458013,0.497614589,L2,Monocyte
MILR1,0.026840774,-0.718193635,L2,Monocyte
CHST7,0.025011906,-0.457140632,L2,Monocyte
ERICH1,-0.023142347,0.338728499,L2,Monocyte
IL6R,-0.020191537,0.391870101,L2,Monocyte
ATP6V1B2,0.018735386,0.557895107,L2,Monocyte
PDP1,-0.015496245,0.645573004,L2,Monocyte
LGMN,-0.014945462,-2.323315073,L2,Monocyte
P2RX7,0.014655893,1.002151727,L2,Monocyte
SRGN,-0.014233423,-1.313810864,L2,Monocyte
AP2A2,-0.013964842,-0.553424003,L2,Monocyte
GTF2F1,0.0135877,-0.37319754,L2,Monocyte
SCARF1,0.011370855,0.61871214,L2,Monocyte
GLS,0.010422651,0.547757619,L2,Monocyte
RALGDS,0.010419191,0.40760489,L2,Monocyte
HCK,0.010403905,-0.487375769,L2,Monocyte
FGD6,0.010157036,0.358586819,L2,Monocyte
RFX5,-0.009747564,0.942077949,L2,Monocyte
TEP1,0.009698024,0.390007463,L2,Monocyte
BCL3,-0.008779684,-0.488182989,L2,Monocyte
ARHGEF2,-0.005915311,-0.501081829,L2,Monocyte
PSEN2,-0.004581842,0.384754919,L2,Monocyte
AP2M1,-0.002942755,-0.399656472,L2,Monocyte
CXCL9,0,4.166672794,L2,Monocyte
HAPLN3,0,2.3736292,L2,Monocyte
APOL4,0,2.105805527,L2,Monocyte
FCGR1B,0,1.865509475,L2,Monocyte
FCGR1A,0,1.7308139,L2,Monocyte
IDO2,0,1.292191836,L2,Monocyte
TIFA,0,1.274203341,L2,Monocyte
TIFAB,0,1.094520267,L2,Monocyte
SLC6A12,0,1.07030061,L2,Monocyte
P2RY14,0,0.967781405,L2,Monocyte
IL31RA,0,0.842630652,L2,Monocyte
MUC1,0,0.806359123,L2,Monocyte
XKR8,0,0.738669053,L2,Monocyte
RIPOR2,0,0.618174417,L2,Monocyte
ETV7,0,0.593699641,L2,Monocyte
LY75,0,0.516714433,L2,Monocyte
BCL2A1,0,0.457991025,L2,Monocyte
IFIT1,9.488954698,2.013296769,L2,NK.CD56dim
IFI44L,8.908958566,0.305788063,L2,NK.CD56dim
IFIT3,7.835899662,0.283037428,L2,NK.CD56dim
RSAD2,7.021121239,0.281693208,L2,NK.CD56dim
MX1,6.876705777,-0.280883458,L2,NK.CD56dim
CMPK2,6.658681088,-0.259178955,L2,NK.CD56dim
OAS1,6.475985837,0.194585844,L2,NK.CD56dim
IFI6,6.340017429,0.191702741,L2,NK.CD56dim
IFI44,6.151586019,0.188843093,L2,NK.CD56dim
OAS3,5.589817031,0.187688044,L2,NK.CD56dim
MX2,5.460884677,-0.183837013,L2,NK.CD56dim
ISG15,5.32101496,0.166423967,L2,NK.CD56dim
ODF3B,5.227646629,0.160674821,L2,NK.CD56dim
USP18,5.22760777,0.154710909,L2,NK.CD56dim
IFIT2,5.090061822,0.154551261,L2,NK.CD56dim
SPATS2L,5.010199496,0.153706313,L2,NK.CD56dim
HERC5,4.488494933,0.150885656,L2,NK.CD56dim
HERC6,4.351838899,0.147998354,L2,NK.CD56dim
TYMP,4.307088708,0.147221417,L2,NK.CD56dim
LGALS9,4.151471633,0.139579125,L2,NK.CD56dim
IFITM3,4.015154632,0.138624353,L2,NK.CD56dim
PLSCR1,3.936515313,0.124859295,L2,NK.CD56dim
OASL,3.925211582,0.120370627,L2,NK.CD56dim
XAF1,3.62545181,-0.119515392,L2,NK.CD56dim
OAS2,3.596077989,0.11798612,L2,NK.CD56dim
IRF7,3.594246107,-0.116832312,L2,NK.CD56dim
EPSTI1,3.555670382,-0.115228448,L2,NK.CD56dim
PARP9,3.51587974,0.113522713,L2,NK.CD56dim
EIF2AK2,3.486620246,0.112648911,L2,NK.CD56dim
AGRN,3.474684391,0.112359607,L2,NK.CD56dim
IFITM1,3.263129391,0.10843939,L2,NK.CD56dim
SAMD9L,3.254829281,0.104289965,L2,NK.CD56dim
DDX60L,3.229799621,0.104285037,L2,NK.CD56dim
STAT1,3.212089082,0.102463496,L2,NK.CD56dim
DHX58,3.198616347,-0.101344019,L2,NK.CD56dim
LY6E,3.176952019,-0.099412953,L2,NK.CD56dim
IFIT5,3.114511912,0.098054364,L2,NK.CD56dim
HELZ2,3.098644374,-0.098042673,L2,NK.CD56dim
IFI35,3.016991751,-0.091630581,L2,NK.CD56dim
ISG20,3.01633137,0.090691097,L2,NK.CD56dim
MT2A,2.852857228,0.089445538,L2,NK.CD56dim
TRIM25,2.839236579,-0.088446892,L2,NK.CD56dim
LAG3,2.816649911,0.087864345,L2,NK.CD56dim
GBP1,2.806680314,0.08759288,L2,NK.CD56dim
CD38,2.785116274,0.087534018,L2,NK.CD56dim
LAP3,2.757730365,0.085898326,L2,NK.CD56dim
CD68,2.74461437,0.084499044,L2,NK.CD56dim
DDX60,2.730313124,0.084407984,L2,NK.CD56dim
TNFSF10,2.676561248,0.08438459,L2,NK.CD56dim
DTX3L,2.570897385,-0.084300369,L2,NK.CD56dim
RTP4,2.521161597,0.083130073,L2,NK.CD56dim
NT5C3A,2.495262266,0.080754181,L2,NK.CD56dim
IFIH1,2.49471393,0.080629437,L2,NK.CD56dim
PARP14,2.452494698,-0.079686202,L2,NK.CD56dim
TRIM22,2.42915575,0.078536665,L2,NK.CD56dim
ZBP1,2.4218322,-0.078260037,L2,NK.CD56dim
PARP12,2.364171923,0.076039513,L2,NK.CD56dim
SAMD9,2.327088628,0.074871964,L2,NK.CD56dim
DDX58,2.313556866,-0.074364612,L2,NK.CD56dim
BST2,2.289186384,0.074332439,L2,NK.CD56dim
STAT2,2.282047903,0.073712326,L2,NK.CD56dim
ZCCHC2,2.25770232,0.073440427,L2,NK.CD56dim
IRF9,2.114049116,0.071176617,L2,NK.CD56dim
UBE2L6,2.081262051,0.070779871,L2,NK.CD56dim
FBXO6,2.079783837,-0.070165441,L2,NK.CD56dim
EHD4,2.076512824,0.067533781,L2,NK.CD56dim
UNC93B1,2.030651853,0.066796276,L2,NK.CD56dim
SP110,1.989608938,0.066335392,L2,NK.CD56dim
PI4K2B,1.975638724,-0.065211706,L2,NK.CD56dim
KLHDC7B,1.962771651,0.065137573,L2,NK.CD56dim
SAT1,1.916644739,0.063110777,L2,NK.CD56dim
NMI,1.905244068,-0.061816784,L2,NK.CD56dim
SLC38A5,1.894036842,0.06155086,L2,NK.CD56dim
PARP10,1.855200169,0.061246601,L2,NK.CD56dim
TAP2,1.83997895,-0.060223028,L2,NK.CD56dim
PPM1K,1.832252027,0.060076153,L2,NK.CD56dim
ALOX5AP,1.829798602,-0.059299082,L2,NK.CD56dim
TMEM123,1.8276655,0.058768754,L2,NK.CD56dim
ECE1,1.803201684,-0.058373739,L2,NK.CD56dim
SGSH,-1.782171438,-0.05708316,L2,NK.CD56dim
IFITM2,1.777775285,-0.056295239,L2,NK.CD56dim
SCO2,1.768096869,-0.055941982,L2,NK.CD56dim
GPR68,-1.747887326,-0.05592621,L2,NK.CD56dim
SP100,1.729979088,0.055338953,L2,NK.CD56dim
TRIM34,1.687369703,0.05492604,L2,NK.CD56dim
PML,1.680493067,-0.054529391,L2,NK.CD56dim
N4BP1,1.663068832,-0.054052112,L2,NK.CD56dim
ADAR,1.643785678,0.053175818,L2,NK.CD56dim
IL15RA,1.643702815,0.052432875,L2,NK.CD56dim
RNF213,1.641298326,0.052167926,L2,NK.CD56dim
SHFL,1.635280694,-0.052160514,L2,NK.CD56dim
ZNFX1,1.630497171,0.052154043,L2,NK.CD56dim
TRIM21,1.621514388,0.052072197,L2,NK.CD56dim
MOV10,1.588379398,0.052035784,L2,NK.CD56dim
TRAFD1,1.571400167,0.051188474,L2,NK.CD56dim
ENDOD1,1.530074458,-0.051176205,L2,NK.CD56dim
CMTR1,1.498599003,-0.050945642,L2,NK.CD56dim
DRAP1,1.495430858,-0.0505263,L2,NK.CD56dim
CBX7,-1.485392543,-0.049200645,L2,NK.CD56dim
JAK2,1.480583277,0.049164064,L2,NK.CD56dim
CNP,1.479513791,0.049041826,L2,NK.CD56dim
MYD88,1.475153318,0.048888185,L2,NK.CD56dim
TENT5A,1.466298485,0.048708888,L2,NK.CD56dim
TRIM5,1.440588483,-0.048651322,L2,NK.CD56dim
PHF11,1.423484961,0.048148955,L2,NK.CD56dim
TRANK1,1.409577025,-0.04795178,L2,NK.CD56dim
VASH1,-1.401730368,-0.046884123,L2,NK.CD56dim
SP140,1.395746633,-0.045549819,L2,NK.CD56dim
FGFBP2,-1.38628034,0.045407626,L2,NK.CD56dim
